# Time 	 Euler Position 	 Leap Position  	 RK4 Position 
2.960000038147e+00 	 1.805858463049e-01 	  1.805862635374e-01 	  1.805966049433e-01 
2.970000028610e+00 	 1.707412153482e-01 	  1.707416325808e-01 	  1.707521677017e-01 
2.980000019073e+00 	 1.608795225620e-01 	  1.608799397945e-01 	  1.608906537294e-01 
2.990000009537e+00 	 1.510017365217e-01 	  1.510021537542e-01 	  1.510130465031e-01 
3.000000000000e+00 	 1.411088556051e-01 	  1.411092579365e-01 	  1.411203444004e-01 
3.009999990463e+00 	 1.312018632889e-01 	  1.312022656202e-01 	  1.312135308981e-01 
3.019999980927e+00 	 1.212817430496e-01 	  1.212821453810e-01 	  1.212935969234e-01 
3.029999971390e+00 	 1.113494932652e-01 	  1.113498955965e-01 	  1.113615334034e-01 
3.039999961853e+00 	 1.014061123133e-01 	  1.014065146446e-01 	  1.014183312654e-01 
3.049999952316e+00 	 9.145259112120e-02 	  9.145299345255e-02 	  9.146498888731e-02 
3.059999942780e+00 	 8.148992061615e-02 	  8.149032294750e-02 	  8.150249719620e-02 
3.069999933243e+00 	 7.151910662651e-02 	  7.151950150728e-02 	  7.153185456991e-02 
3.079999923706e+00 	 6.154114007950e-02 	  6.154153123498e-02 	  6.155406311154e-02 
3.089999914169e+00 	 5.155701935291e-02 	  5.155740678310e-02 	  5.157011374831e-02 
3.099999904633e+00 	 4.156774282455e-02 	  4.156812652946e-02 	  4.158100858331e-02 
3.109999895096e+00 	 3.157430887222e-02 	  3.157468885183e-02 	  3.158774599433e-02 
3.119999885559e+00 	 2.157771587372e-02 	  2.157809399068e-02 	  2.159132435918e-02 
3.129999876022e+00 	 1.157896593213e-02 	  1.157934218645e-02 	  1.159274298698e-02 
3.139999866486e+00 	 1.579058356583e-03 	  1.579432748258e-03 	  1.593002118170e-03 
3.149999856949e+00 	 -8.421006612480e-03 	  -8.420635014772e-03 	  -8.406897075474e-03 
3.159999847412e+00 	 -1.842023059726e-02 	  -1.841986179352e-02 	  -1.840595528483e-02 
3.169999837875e+00 	 -2.841761149466e-02 	  -2.841724641621e-02 	  -2.840317413211e-02 
3.179999828339e+00 	 -3.841214999557e-02 	  -3.841178864241e-02 	  -3.839755058289e-02 
3.189999818802e+00 	 -4.840284958482e-02 	  -4.840248823166e-02 	  -4.838808998466e-02 
3.199999809265e+00 	 -5.838870629668e-02 	  -5.838834866881e-02 	  -5.837379023433e-02 
3.210000038147e+00 	 -6.836872547865e-02 	  -6.836837530136e-02 	  -6.835365295410e-02 
3.220000028610e+00 	 -7.834190875292e-02 	  -7.834155857563e-02 	  -7.832667976618e-02 
3.230000019073e+00 	 -8.830725401640e-02 	  -8.830691128969e-02 	  -8.829187601805e-02 
3.240000009537e+00 	 -9.826377034187e-02 	  -9.826343506575e-02 	  -9.824824333191e-02 
3.250000000000e+00 	 -1.082104593515e-01 	  -1.082101315260e-01 	  -1.081947833300e-01 
3.259999990463e+00 	 -1.181463301182e-01 	  -1.181460022926e-01 	  -1.181305050850e-01 
3.269999980927e+00 	 -1.280703842640e-01 	  -1.280700564384e-01 	  -1.280544102192e-01 
3.279999971390e+00 	 -1.379816383123e-01 	  -1.379813104868e-01 	  -1.379655152559e-01 
3.289999961853e+00 	 -1.478790938854e-01 	  -1.478787660599e-01 	  -1.478628218174e-01 
3.299999952316e+00 	 -1.577617526054e-01 	  -1.577614247799e-01 	  -1.577453464270e-01 
3.309999942780e+00 	 -1.676286458969e-01 	  -1.676283180714e-01 	  -1.676120907068e-01 
3.319999933243e+00 	 -1.774787753820e-01 	  -1.774784475565e-01 	  -1.774620711803e-01 
3.329999923706e+00 	 -1.873111575842e-01 	  -1.873108297586e-01 	  -1.872943043709e-01 
3.339999914169e+00 	 -1.971248090267e-01 	  -1.971244812012e-01 	  -1.971078068018e-01 
3.349999904633e+00 	 -2.069187462330e-01 	  -2.069184184074e-01 	  -2.069016098976e-01 
3.359999895096e+00 	 -2.166919857264e-01 	  -2.166916579008e-01 	  -2.166747152805e-01 
3.369999885559e+00 	 -2.264435589314e-01 	  -2.264432311058e-01 	  -2.264261543751e-01 
3.379999876022e+00 	 -2.361724823713e-01 	  -2.361721545458e-01 	  -2.361549586058e-01 
3.389999866486e+00 	 -2.458777874708e-01 	  -2.458774596453e-01 	  -2.458601444960e-01 
3.399999856949e+00 	 -2.555585205555e-01 	  -2.555581927299e-01 	  -2.555407285690e-01 
3.409999847412e+00 	 -2.652136981487e-01 	  -2.652133703232e-01 	  -2.651957869530e-01 
3.419999837875e+00 	 -2.748423516750e-01 	  -2.748420238495e-01 	  -2.748243212700e-01 
3.429999828339e+00 	 -2.844434976578e-01 	  -2.844431996346e-01 	  -2.844253778458e-01 
3.439999818802e+00 	 -2.940162122250e-01 	  -2.940159142017e-01 	  -2.939979732037e-01 
3.449999809265e+00 	 -3.035595118999e-01 	  -3.035592436790e-01 	  -3.035411834717e-01 
3.460000038147e+00 	 -3.130724728107e-01 	  -3.130722045898e-01 	  -3.130540251732e-01 
3.470000028610e+00 	 -3.225541114807e-01 	  -3.225538730621e-01 	  -3.225355744362e-01 
3.480000019073e+00 	 -3.320035040379e-01 	  -3.320032656193e-01 	  -3.319848775864e-01 
3.490000009537e+00 	 -3.414196968079e-01 	  -3.414194583893e-01 	  -3.414009809494e-01 
3.500000000000e+00 	 -3.508017361164e-01 	  -3.508015275002e-01 	  -3.507829308510e-01 
3.509999990463e+00 	 -3.601486980915e-01 	  -3.601484894753e-01 	  -3.601298034191e-01 
3.519999980927e+00 	 -3.694596588612e-01 	  -3.694594502449e-01 	  -3.694406747818e-01 
3.529999971390e+00 	 -3.787336647511e-01 	  -3.787334561348e-01 	  -3.787145912647e-01 
3.539999961853e+00 	 -3.879697918892e-01 	  -3.879696130753e-01 	  -3.879506289959e-01 
3.549999952316e+00 	 -3.971671462059e-01 	  -3.971669673920e-01 	  -3.971478939056e-01 
3.559999942780e+00 	 -4.063247740269e-01 	  -4.063245952129e-01 	  -4.063054323196e-01 
3.569999933243e+00 	 -4.154417514801e-01 	  -4.154416024685e-01 	  -4.154223501682e-01 
3.579999923706e+00 	 -4.245171844959e-01 	  -4.245170652866e-01 	  -4.244977235794e-01 
3.589999914169e+00 	 -4.335501790047e-01 	  -4.335500597954e-01 	  -4.335306286812e-01 
3.599999904633e+00 	 -4.425398111343e-01 	  -4.425396919250e-01 	  -4.425202012062e-01 
3.609999895096e+00 	 -4.514851868153e-01 	  -4.514850974083e-01 	  -4.514655172825e-01 
3.619999885559e+00 	 -4.603854119778e-01 	  -4.603853523731e-01 	  -4.603656828403e-01 
3.629999876022e+00 	 -4.692396223545e-01 	  -4.692395627499e-01 	  -4.692198038101e-01 
3.639999866486e+00 	 -4.780468940735e-01 	  -4.780468344688e-01 	  -4.780270159245e-01 
3.649999856949e+00 	 -4.868063628674e-01 	  -4.868063032627e-01 	  -4.867864251137e-01 
3.659999847412e+00 	 -4.955171644688e-01 	  -4.955171048641e-01 	  -4.954971373081e-01 
3.669999837875e+00 	 -5.041784048080e-01 	  -5.041783452034e-01 	  -5.041583180428e-01 
3.679999828339e+00 	 -5.127892494202e-01 	  -5.127891898155e-01 	  -5.127691030502e-01 
3.689999818802e+00 	 -5.213487744331e-01 	  -5.213487148285e-01 	  -5.213285684586e-01 
3.699999809265e+00 	 -5.298562049866e-01 	  -5.298561453819e-01 	  -5.298359394073e-01 
3.709999799728e+00 	 -5.383106470108e-01 	  -5.383105874062e-01 	  -5.382903218269e-01 
3.720000028610e+00 	 -5.467112064362e-01 	  -5.467112064362e-01 	  -5.466908812523e-01 
3.730000019073e+00 	 -5.550571084023e-01 	  -5.550571084023e-01 	  -5.550367236137e-01 
3.740000009537e+00 	 -5.633475184441e-01 	  -5.633475184441e-01 	  -5.633270740509e-01 
3.750000000000e+00 	 -5.715816020966e-01 	  -5.715816020966e-01 	  -5.715610980988e-01 
3.759999990463e+00 	 -5.797585248947e-01 	  -5.797585248947e-01 	  -5.797379612923e-01 
3.769999980927e+00 	 -5.878774523735e-01 	  -5.878774523735e-01 	  -5.878568887711e-01 
3.779999971390e+00 	 -5.959376096725e-01 	  -5.959376096725e-01 	  -5.959169864655e-01 
3.789999961853e+00 	 -6.039381623268e-01 	  -6.039381623268e-01 	  -6.039175391197e-01 
3.799999952316e+00 	 -6.118783354759e-01 	  -6.118783354759e-01 	  -6.118576526642e-01 
3.809999942780e+00 	 -6.197572946548e-01 	  -6.197572946548e-01 	  -6.197366118431e-01 
3.819999933243e+00 	 -6.275743246078e-01 	  -6.275743246078e-01 	  -6.275535821915e-01 
3.829999923706e+00 	 -6.353285908699e-01 	  -6.353285908699e-01 	  -6.353077888489e-01 
3.839999914169e+00 	 -6.430193185806e-01 	  -6.430193185806e-01 	  -6.429984569550e-01 
3.849999904633e+00 	 -6.506457328796e-01 	  -6.506457328796e-01 	  -6.506248712540e-01 
3.859999895096e+00 	 -6.582070589066e-01 	  -6.582070589066e-01 	  -6.581861972809e-01 
3.869999885559e+00 	 -6.657025814056e-01 	  -6.657025814056e-01 	  -6.656817197800e-01 
3.879999876022e+00 	 -6.731315255165e-01 	  -6.731315255165e-01 	  -6.731106638908e-01 
3.889999866486e+00 	 -6.804931759834e-01 	  -6.804931759834e-01 	  -6.804723143578e-01 
3.899999856949e+00 	 -6.877867579460e-01 	  -6.877867579460e-01 	  -6.877658963203e-01 
3.909999847412e+00 	 -6.950115561485e-01 	  -6.950115561485e-01 	  -6.949906945229e-01 
3.919999837875e+00 	 -7.021668553352e-01 	  -7.021668553352e-01 	  -7.021459937096e-01 
3.929999828339e+00 	 -7.092519402504e-01 	  -7.092519402504e-01 	  -7.092310786247e-01 
3.939999818802e+00 	 -7.162660956383e-01 	  -7.162660956383e-01 	  -7.162452340126e-01 
3.949999809265e+00 	 -7.232086658478e-01 	  -7.232086658478e-01 	  -7.231878042221e-01 
3.959999799728e+00 	 -7.300788760185e-01 	  -7.300788760185e-01 	  -7.300580143929e-01 
3.970000028610e+00 	 -7.368760704994e-01 	  -7.368761301041e-01 	  -7.368552684784e-01 
3.980000019073e+00 	 -7.435995936394e-01 	  -7.435996532440e-01 	  -7.435787916183e-01 
3.990000009537e+00 	 -7.502487897873e-01 	  -7.502488493919e-01 	  -7.502279877663e-01 
4.000000000000e+00 	 -7.568229436874e-01 	  -7.568230032921e-01 	  -7.568021416664e-01 
4.009999752045e+00 	 -7.633213996887e-01 	  -7.633214592934e-01 	  -7.633006572723e-01 
4.019999980927e+00 	 -7.697435021400e-01 	  -7.697436213493e-01 	  -7.697228193283e-01 
4.029999732971e+00 	 -7.760886549950e-01 	  -7.760887742043e-01 	  -7.760680317879e-01 
4.039999961853e+00 	 -7.823562026024e-01 	  -7.823563218117e-01 	  -7.823356389999e-01 
4.049999713898e+00 	 -7.885454893112e-01 	  -7.885456681252e-01 	  -7.885249853134e-01 
4.059999942780e+00 	 -7.946559190750e-01 	  -7.946561574936e-01 	  -7.946354746819e-01 
4.069999694824e+00 	 -8.006868958473e-01 	  -8.006871342659e-01 	  -8.006665110588e-01 
4.079999923706e+00 	 -8.066378235817e-01 	  -8.066380620003e-01 	  -8.066174983978e-01 
4.089999675751e+00 	 -8.125081062317e-01 	  -8.125083446503e-01 	  -8.124877810478e-01 
4.099999904633e+00 	 -8.182970881462e-01 	  -8.182973861694e-01 	  -8.182768225670e-01 
4.110000133514e+00 	 -8.240042924881e-01 	  -8.240045905113e-01 	  -8.239840269089e-01 
4.119999885559e+00 	 -8.296290636063e-01 	  -8.296293616295e-01 	  -8.296088576317e-01 
4.130000114441e+00 	 -8.351708650589e-01 	  -8.351711630821e-01 	  -8.351507186890e-01 
4.139999866486e+00 	 -8.406291604042e-01 	  -8.406294584274e-01 	  -8.406090736389e-01 
4.150000095367e+00 	 -8.460034132004e-01 	  -8.460037112236e-01 	  -8.459833860397e-01 
4.159999847412e+00 	 -8.512930274010e-01 	  -8.512933254242e-01 	  -8.512730598450e-01 
4.170000076294e+00 	 -8.564975261688e-01 	  -8.564978241920e-01 	  -8.564776182175e-01 
4.179999828339e+00 	 -8.616163730621e-01 	  -8.616166710854e-01 	  -8.615965247154e-01 
4.190000057220e+00 	 -8.666490912437e-01 	  -8.666493892670e-01 	  -8.666293025017e-01 
4.199999809265e+00 	 -8.715951442719e-01 	  -8.715954422951e-01 	  -8.715754151344e-01 
4.210000038147e+00 	 -8.764539957047e-01 	  -8.764542937279e-01 	  -8.764343857765e-01 
4.219999790192e+00 	 -8.812252283096e-01 	  -8.812255263329e-01 	  -8.812056779861e-01 
4.230000019073e+00 	 -8.859083056450e-01 	  -8.859086036682e-01 	  -8.858888745308e-01 
4.239999771118e+00 	 -8.905028104782e-01 	  -8.905031085014e-01 	  -8.904834985733e-01 
4.250000000000e+00 	 -8.950082659721e-01 	  -8.950085639954e-01 	  -8.949890732765e-01 
4.259999752045e+00 	 -8.994242548943e-01 	  -8.994245529175e-01 	  -8.994051218033e-01 
4.269999980927e+00 	 -9.037503004074e-01 	  -9.037505984306e-01 	  -9.037312269211e-01 
4.279999732971e+00 	 -9.079859256744e-01 	  -9.079862236977e-01 	  -9.079669713974e-01 
4.289999961853e+00 	 -9.121307730675e-01 	  -9.121310710907e-01 	  -9.121119379997e-01 
4.299999713898e+00 	 -9.161844253540e-01 	  -9.161847233772e-01 	  -9.161656498909e-01 
4.309999942780e+00 	 -9.201464653015e-01 	  -9.201467633247e-01 	  -9.201277494431e-01 
4.319999694824e+00 	 -9.240164756775e-01 	  -9.240167737007e-01 	  -9.239978790283e-01 
4.329999923706e+00 	 -9.277940988541e-01 	  -9.277943968773e-01 	  -9.277755618095e-01 
4.339999675751e+00 	 -9.314789175987e-01 	  -9.314792156219e-01 	  -9.314604997635e-01 
4.349999904633e+00 	 -9.350705742836e-01 	  -9.350708723068e-01 	  -9.350522756577e-01 
4.360000133514e+00 	 -9.385687112808e-01 	  -9.385690093040e-01 	  -9.385505318642e-01 
4.369999885559e+00 	 -9.419730305672e-01 	  -9.419733285904e-01 	  -9.419549703598e-01 
4.380000114441e+00 	 -9.452831149101e-01 	  -9.452834129333e-01 	  -9.452651739120e-01 
4.389999866486e+00 	 -9.484986662865e-01 	  -9.484990239143e-01 	  -9.484809041023e-01 
4.400000095367e+00 	 -9.516193866730e-01 	  -9.516197443008e-01 	  -9.516017436981e-01 
4.409999847412e+00 	 -9.546449780464e-01 	  -9.546453356743e-01 	  -9.546274542809e-01 
4.420000076294e+00 	 -9.575750827789e-01 	  -9.575754404068e-01 	  -9.575576782227e-01 
4.429999828339e+00 	 -9.604094028473e-01 	  -9.604097604752e-01 	  -9.603921771049e-01 
4.440000057220e+00 	 -9.631476998329e-01 	  -9.631480574608e-01 	  -9.631305932999e-01 
4.449999809265e+00 	 -9.657896757126e-01 	  -9.657900333405e-01 	  -9.657727479935e-01 
4.460000038147e+00 	 -9.683350920677e-01 	  -9.683354496956e-01 	  -9.683182835579e-01 
4.469999790192e+00 	 -9.707836508751e-01 	  -9.707840085030e-01 	  -9.707670211792e-01 
4.480000019073e+00 	 -9.731351733208e-01 	  -9.731355309486e-01 	  -9.731186628342e-01 
4.489999771118e+00 	 -9.753893613815e-01 	  -9.753897190094e-01 	  -9.753730297089e-01 
4.500000000000e+00 	 -9.775460362434e-01 	  -9.775463938713e-01 	  -9.775298237801e-01 
4.509999752045e+00 	 -9.796049594879e-01 	  -9.796053171158e-01 	  -9.795888662338e-01 
4.519999980927e+00 	 -9.815658926964e-01 	  -9.815662503242e-01 	  -9.815499782562e-01 
4.529999732971e+00 	 -9.834286570549e-01 	  -9.834290146828e-01 	  -9.834129214287e-01 
4.539999961853e+00 	 -9.851930737495e-01 	  -9.851934313774e-01 	  -9.851775169373e-01 
4.549999713898e+00 	 -9.868589639664e-01 	  -9.868593215942e-01 	  -9.868435859680e-01 
4.559999942780e+00 	 -9.884262084961e-01 	  -9.884265661240e-01 	  -9.884110093117e-01 
4.569999694824e+00 	 -9.898945689201e-01 	  -9.898949265480e-01 	  -9.898795485497e-01 
4.579999923706e+00 	 -9.912639856339e-01 	  -9.912643432617e-01 	  -9.912491440773e-01 
4.589999675751e+00 	 -9.925342798233e-01 	  -9.925346374512e-01 	  -9.925196170807e-01 
4.599999904633e+00 	 -9.937052726746e-01 	  -9.937056303024e-01 	  -9.936907887459e-01 
4.610000133514e+00 	 -9.947769045830e-01 	  -9.947772622108e-01 	  -9.947625994682e-01 
4.619999885559e+00 	 -9.957490563393e-01 	  -9.957494139671e-01 	  -9.957349300385e-01 
4.630000114441e+00 	 -9.966216683388e-01 	  -9.966220259666e-01 	  -9.966077208519e-01 
4.639999866486e+00 	 -9.973946213722e-01 	  -9.973949790001e-01 	  -9.973808526993e-01 
4.650000095367e+00 	 -9.980677962303e-01 	  -9.980681538582e-01 	  -9.980542063713e-01 
4.659999847412e+00 	 -9.986411929131e-01 	  -9.986415505409e-01 	  -9.986277818680e-01 
4.670000076294e+00 	 -9.991146922112e-01 	  -9.991150498390e-01 	  -9.991015195847e-01 
4.679999828339e+00 	 -9.994882941246e-01 	  -9.994886517525e-01 	  -9.994753003120e-01 
4.690000057220e+00 	 -9.997619390488e-01 	  -9.997622966766e-01 	  -9.997491836548e-01 
4.699999809265e+00 	 -9.999356269836e-01 	  -9.999359846115e-01 	  -9.999230504036e-01 
4.710000038147e+00 	 -1.000009298325e+00 	  -1.000009655952e+00 	  -9.999969601631e-01 
4.719999790192e+00 	 -9.999830126762e-01 	  -9.999833703041e-01 	  -9.999708533287e-01 
4.730000019073e+00 	 -9.998567104340e-01 	  -9.998570680618e-01 	  -9.998447299004e-01 
4.739999771118e+00 	 -9.996303915977e-01 	  -9.996307492256e-01 	  -9.996186494827e-01 
4.750000000000e+00 	 -9.993041157722e-01 	  -9.993044734001e-01 	  -9.992926120758e-01 
4.759999752045e+00 	 -9.988779425621e-01 	  -9.988783001900e-01 	  -9.988666176796e-01 
4.769999980927e+00 	 -9.983518719673e-01 	  -9.983522295952e-01 	  -9.983407855034e-01 
4.779999732971e+00 	 -9.977259635925e-01 	  -9.977263212204e-01 	  -9.977151155472e-01 
4.789999961853e+00 	 -9.970002770424e-01 	  -9.970006346703e-01 	  -9.969896674156e-01 
4.799999713898e+00 	 -9.961748719215e-01 	  -9.961752295494e-01 	  -9.961645007133e-01 
4.809999942780e+00 	 -9.952498674393e-01 	  -9.952502250671e-01 	  -9.952397346497e-01 
4.819999694824e+00 	 -9.942253232002e-01 	  -9.942256808281e-01 	  -9.942154288292e-01 
4.829999923706e+00 	 -9.931013584137e-01 	  -9.931017160416e-01 	  -9.930917024612e-01 
4.839999675751e+00 	 -9.918780922890e-01 	  -9.918784499168e-01 	  -9.918686747551e-01 
4.849999904633e+00 	 -9.905556440353e-01 	  -9.905560016632e-01 	  -9.905464649200e-01 
4.859999656677e+00 	 -9.891341328621e-01 	  -9.891344904900e-01 	  -9.891251921654e-01 
4.869999885559e+00 	 -9.876137375832e-01 	  -9.876140952110e-01 	  -9.876050353050e-01 
4.880000114441e+00 	 -9.859945774078e-01 	  -9.859949350357e-01 	  -9.859861135483e-01 
4.889999866486e+00 	 -9.842767715454e-01 	  -9.842771887779e-01 	  -9.842685461044e-01 
4.900000095367e+00 	 -9.824605584145e-01 	  -9.824609756470e-01 	  -9.824525713921e-01 
4.909999847412e+00 	 -9.805461168289e-01 	  -9.805465340614e-01 	  -9.805383682251e-01 
4.920000076294e+00 	 -9.785336256027e-01 	  -9.785340428352e-01 	  -9.785261154175e-01 
4.929999828339e+00 	 -9.764232635498e-01 	  -9.764236807823e-01 	  -9.764159917831e-01 
4.940000057220e+00 	 -9.742152690887e-01 	  -9.742156863213e-01 	  -9.742082357407e-01 
4.949999809265e+00 	 -9.719098210335e-01 	  -9.719102382660e-01 	  -9.719030857086e-01 
4.960000038147e+00 	 -9.695072174072e-01 	  -9.695076346397e-01 	  -9.695007205009e-01 
4.969999790192e+00 	 -9.670076370239e-01 	  -9.670080542564e-01 	  -9.670013785362e-01 
4.980000019073e+00 	 -9.644113779068e-01 	  -9.644117951393e-01 	  -9.644053578377e-01 
4.989999771118e+00 	 -9.617186784744e-01 	  -9.617190957069e-01 	  -9.617128968239e-01 
5.000000000000e+00 	 -9.589297771454e-01 	  -9.589301943779e-01 	  -9.589242935181e-01 
5.009999752045e+00 	 -9.560450315475e-01 	  -9.560454487801e-01 	  -9.560397863388e-01 
5.019999980927e+00 	 -9.530646800995e-01 	  -9.530650973320e-01 	  -9.530596733093e-01 
5.029999732971e+00 	 -9.499890208244e-01 	  -9.499894380569e-01 	  -9.499842524529e-01 
5.039999961853e+00 	 -9.468183517456e-01 	  -9.468187689781e-01 	  -9.468138217926e-01 
5.049999713898e+00 	 -9.435529708862e-01 	  -9.435533881187e-01 	  -9.435487389565e-01 
5.059999942780e+00 	 -9.401932358742e-01 	  -9.401936531067e-01 	  -9.401893019676e-01 
5.069999694824e+00 	 -9.367395043373e-01 	  -9.367399215698e-01 	  -9.367358088493e-01 
5.079999923706e+00 	 -9.331920742989e-01 	  -9.331924915314e-01 	  -9.331886768341e-01 
5.089999675751e+00 	 -9.295513629913e-01 	  -9.295517802238e-01 	  -9.295482039452e-01 
5.099999904633e+00 	 -9.258176684380e-01 	  -9.258180856705e-01 	  -9.258148074150e-01 
5.109999656677e+00 	 -9.219914078712e-01 	  -9.219918251038e-01 	  -9.219887852669e-01 
5.119999885559e+00 	 -9.180729389191e-01 	  -9.180733561516e-01 	  -9.180706143379e-01 
5.130000114441e+00 	 -9.140626788139e-01 	  -9.140630960464e-01 	  -9.140605926514e-01 
5.139999866486e+00 	 -9.099609851837e-01 	  -9.099614024162e-01 	  -9.099591970444e-01 
5.150000095367e+00 	 -9.057683348656e-01 	  -9.057687520981e-01 	  -9.057667851448e-01 
5.159999847412e+00 	 -9.014850854874e-01 	  -9.014855027199e-01 	  -9.014838337898e-01 
5.170000076294e+00 	 -8.971117138863e-01 	  -8.971121311188e-01 	  -8.971107006073e-01 
5.179999828339e+00 	 -8.926485776901e-01 	  -8.926489949226e-01 	  -8.926478624344e-01 
5.190000057220e+00 	 -8.880962133408e-01 	  -8.880966305733e-01 	  -8.880957365036e-01 
5.199999809265e+00 	 -8.834550380707e-01 	  -8.834554553032e-01 	  -8.834547996521e-01 
5.210000038147e+00 	 -8.787255287170e-01 	  -8.787259459496e-01 	  -8.787255287170e-01 
5.219999790192e+00 	 -8.739081025124e-01 	  -8.739085197449e-01 	  -8.739084005356e-01 
5.230000019073e+00 	 -8.690032958984e-01 	  -8.690037131310e-01 	  -8.690038919449e-01 
5.239999771118e+00 	 -8.640115857124e-01 	  -8.640120029449e-01 	  -8.640124797821e-01 
5.250000000000e+00 	 -8.589335083961e-01 	  -8.589339256287e-01 	  -8.589346408844e-01 
5.259999752045e+00 	 -8.537695407867e-01 	  -8.537699580193e-01 	  -8.537709116936e-01 
5.269999980927e+00 	 -8.485201597214e-01 	  -8.485205769539e-01 	  -8.485218286514e-01 
5.279999732971e+00 	 -8.431859612465e-01 	  -8.431863784790e-01 	  -8.431878685951e-01 
5.289999961853e+00 	 -8.377674221992e-01 	  -8.377678394318e-01 	  -8.377696275711e-01 
5.299999713898e+00 	 -8.322650790215e-01 	  -8.322654962540e-01 	  -8.322675824165e-01 
5.309999942780e+00 	 -8.266795277596e-01 	  -8.266799449921e-01 	  -8.266823291779e-01 
5.319999694824e+00 	 -8.210113048553e-01 	  -8.210117220879e-01 	  -8.210144042969e-01 
5.329999923706e+00 	 -8.152610063553e-01 	  -8.152614235878e-01 	  -8.152644038200e-01 
5.339999675751e+00 	 -8.094291687012e-01 	  -8.094295859337e-01 	  -8.094328641891e-01 
5.349999904633e+00 	 -8.035163879395e-01 	  -8.035168051720e-01 	  -8.035203814507e-01 
5.359999656677e+00 	 -7.975232601166e-01 	  -7.975236773491e-01 	  -7.975275516510e-01 
5.369999885559e+00 	 -7.914503812790e-01 	  -7.914507985115e-01 	  -7.914549708366e-01 
5.380000114441e+00 	 -7.852983474731e-01 	  -7.852987647057e-01 	  -7.853032350540e-01 
5.389999866486e+00 	 -7.790678143501e-01 	  -7.790682315826e-01 	  -7.790729403496e-01 
5.400000095367e+00 	 -7.727593779564e-01 	  -7.727597355843e-01 	  -7.727647423744e-01 
5.409999847412e+00 	 -7.663736343384e-01 	  -7.663739919662e-01 	  -7.663792967796e-01 
5.420000076294e+00 	 -7.599112391472e-01 	  -7.599115967751e-01 	  -7.599171996117e-01 
5.429999828339e+00 	 -7.533728480339e-01 	  -7.533732056618e-01 	  -7.533791065216e-01 
5.440000057220e+00 	 -7.467591166496e-01 	  -7.467594742775e-01 	  -7.467656731606e-01 
5.449999809265e+00 	 -7.400707602501e-01 	  -7.400710582733e-01 	  -7.400775551796e-01 
5.460000038147e+00 	 -7.333083748817e-01 	  -7.333086729050e-01 	  -7.333154678345e-01 
5.469999790192e+00 	 -7.264726758003e-01 	  -7.264729738235e-01 	  -7.264800071716e-01 
5.480000019073e+00 	 -7.195643186569e-01 	  -7.195646166801e-01 	  -7.195719480515e-01 
5.489999771118e+00 	 -7.125840187073e-01 	  -7.125843167305e-01 	  -7.125918865204e-01 
5.500000000000e+00 	 -7.055324316025e-01 	  -7.055327296257e-01 	  -7.055405974388e-01 
5.509999752045e+00 	 -6.984102725983e-01 	  -6.984105706215e-01 	  -6.984187364578e-01 
5.519999980927e+00 	 -6.912183165550e-01 	  -6.912186145782e-01 	  -6.912270188332e-01 
5.529999732971e+00 	 -6.839572191238e-01 	  -6.839575171471e-01 	  -6.839662194252e-01 
5.539999961853e+00 	 -6.766276955605e-01 	  -6.766279935837e-01 	  -6.766369938850e-01 
5.549999713898e+00 	 -6.692305207253e-01 	  -6.692308187485e-01 	  -6.692401170731e-01 
5.559999942780e+00 	 -6.617664694786e-01 	  -6.617667078972e-01 	  -6.617763042450e-01 
5.569999694824e+00 	 -6.542361974716e-01 	  -6.542364358902e-01 	  -6.542463302612e-01 
5.579999923706e+00 	 -6.466405391693e-01 	  -6.466407775879e-01 	  -6.466509103775e-01 
5.589999675751e+00 	 -6.389802098274e-01 	  -6.389804482460e-01 	  -6.389908194542e-01 
5.599999904633e+00 	 -6.312559843063e-01 	  -6.312562227249e-01 	  -6.312668323517e-01 
5.609999656677e+00 	 -6.234686374664e-01 	  -6.234688758850e-01 	  -6.234797239304e-01 
5.619999885559e+00 	 -6.156189441681e-01 	  -6.156191825867e-01 	  -6.156302690506e-01 
5.629999637604e+00 	 -6.077076792717e-01 	  -6.077079176903e-01 	  -6.077192425728e-01 
5.639999866486e+00 	 -5.997356176376e-01 	  -5.997358560562e-01 	  -5.997474789619e-01 
5.650000095367e+00 	 -5.917035937309e-01 	  -5.917038321495e-01 	  -5.917157530785e-01 
5.659999847412e+00 	 -5.836123824120e-01 	  -5.836126208305e-01 	  -5.836248397827e-01 
5.670000076294e+00 	 -5.754628181458e-01 	  -5.754630565643e-01 	  -5.754755735397e-01 
5.679999828339e+00 	 -5.672557353973e-01 	  -5.672559738159e-01 	  -5.672687292099e-01 
5.690000057220e+00 	 -5.589919090271e-01 	  -5.589921474457e-01 	  -5.590052008629e-01 
5.699999809265e+00 	 -5.506721735001e-01 	  -5.506724119186e-01 	  -5.506857633591e-01 
5.710000038147e+00 	 -5.422973632812e-01 	  -5.422976016998e-01 	  -5.423112511635e-01 
5.719999790192e+00 	 -5.338683724403e-01 	  -5.338685512543e-01 	  -5.338824987411e-01 
5.730000019073e+00 	 -5.253859758377e-01 	  -5.253861546516e-01 	  -5.254003405571e-01 
5.739999771118e+00 	 -5.168510079384e-01 	  -5.168511867523e-01 	  -5.168656706810e-01 
5.750000000000e+00 	 -5.082643628120e-01 	  -5.082645416260e-01 	  -5.082793235779e-01 
